2452323,82631,444563,28208609,1325447,2732,6120370,52459645,1653561,6647,3541333,7,29313,11,27,38,11709150150,6,53.94,0.53,54.47,40.62,34.56,41.53,8.19,4.22,75.71
2452323,31447,444563,10085797,1329323,3602,35346328,38650604,599124,5493,35500215,47,26258,2,21,35,10517376525,22,1278.20,51.12,1329.32,60.26,222.20,1073.68,87.94,116.58,333.58
2452323,78393,444563,4652570,1471491,6859,39543827,63297342,320573,6605,24327037,31,25218,13,5,69,10440255725,5,498.95,39.91,538.86,98.14,14.45,84.82,323.02,91.11,152.50
2452323,65020,444563,73261320,914799,4725,3172604,59781571,1759903,1610,43004917,31,28681,5,22,46,11234546169,16,192.00,7.68,199.68,97.54,115.20,178.56,7.66,5.78,220.42
2452323,64627,444563,44770556,1666915,6827,13003186,43425318,1118657,2540,38990928,39,26503,5,23,1,11986426760,18,924.30,73.94,998.24,72.98,264.06,351.23,126.07,447.00,410.98
2452323,43088,444563,,,,35979339,11677149,1644746,206,,1,29818,,,6,12254159630,,,,103.87,,,74.91,,,111.55
2452323,46609,444563,79466576,1462038,7100,36842562,58124424,835475,5953,43411631,3,29403,5,13,46,11476900242,2,173.46,3.46,176.92,98.60,21.92,62.44,92.14,18.88,123.98
2452323,43088,444563,,,,35979339,11677149,1644746,206,,1,29818,,,6,12245068722,,,,103.87,,,74.91,,,111.55
2452323,32204,444563,16275571,1117405,4039,21505073,1740227,1851325,6737,23052196,39,25462,6,28,72,11987520126,11,68.53,4.79,73.32,42.76,78.98,60.99,2.48,5.06,126.53
2452323,12032,444563,1060544,1864235,7126,25896417,93699002,579332,5153,11922174,57,29376,4,5,51,11452920679,13,100.75,8.06,108.81,26.43,57.59,89.66,1.10,9.99,92.08
2452323,3612,444563,8034240,856588,3383,2778531,19123371,1385061,4639,44877817,3,29472,11,6,29,11546273792,3,124.86,6.24,131.10,3.32,65.22,122.36,2.12,0.38,74.78
2452323,8144,444563,96446477,953964,4298,38389385,14929772,1519239,3761,29496636,21,26756,15,10,55,11570569022,1,152.94,13.76,166.70,74.25,26.16,77.99,40.47,34.48,114.17
2452323,64627,444563,44770556,1666915,6827,13003186,43425318,1118657,2540,38990928,39,26503,5,23,1,11990972214,18,924.30,73.94,998.24,72.98,264.06,351.23,126.07,447.00,410.98
2452323,65020,444563,73261320,914799,4725,3172604,59781571,1759903,1610,43004917,31,28681,5,22,46,11230000715,16,192.00,7.68,199.68,97.54,115.20,178.56,7.66,5.78,220.42
2452323,54802,444563,37001609,228150,5444,30783185,90506093,1867218,1757,34021543,57,25548,7,13,32,10625621760,3,253.38,10.13,263.51,5.23,109.14,68.41,86.93,98.04,124.50
2452323,64627,444563,44770556,1666915,6827,13003186,43425318,1118657,2540,38990928,39,26503,5,23,1,11981881306,18,924.30,73.94,998.24,72.98,264.06,351.23,126.07,447.00,410.98
2452323,33814,444564,44055976,1838429,4529,37489382,30240764,1421007,5126,39977245,30,33642,16,5,56,12836449540,1,136.33,6.81,143.14,85.39,27.26,59.98,38.17,38.18,119.46
2452323,72046,444565,79750308,1124959,4763,33438614,74075231,458157,5103,44434096,29,26421,8,21,14,11782748944,21,1598.31,15.98,1614.29,16.79,647.43,751.20,177.89,669.22,680.20
2452323,58738,444565,7521966,1494390,1567,37601191,89562789,847894,5514,7759934,33,26500,14,24,9,11685339438,14,1320.06,0.00,1320.06,51.17,756.70,792.03,448.82,79.21,807.87
2452323,61918,444565,9057474,1868144,414,15676684,40979071,1143717,1382,38343847,1,25486,9,14,69,10601839398,65,5604.30,224.17,5828.47,87.92,3056.95,392.30,1459.36,3752.64,3369.04
2452323,75793,444565,53127230,1499505,580,37722808,56042681,1577259,3977,9428295,37,25997,9,27,35,10973504840,22,4536.40,181.45,4717.85,66.73,1279.52,3220.84,539.37,776.19,1527.70
2452323,64187,444565,59532274,1329218,3315,9594659,48692546,590235,1504,17634373,49,28592,20,9,43,10753076242,1,0.84,0.05,0.89,38.52,1.10,0.18,0.27,0.39,39.67
2452323,54119,444565,53825452,1273626,553,29702327,83416784,722490,799,43340708,13,25852,15,24,28,11030906937,11,418.55,33.48,452.03,62.66,302.72,0.00,179.97,238.58,398.86
2452323,30019,444565,94658141,710463,4032,28437601,10874917,1642001,6029,39190057,57,30012,14,22,25,11919444172,43,583.51,52.51,636.02,81.50,508.69,315.09,21.47,246.95,642.70
2452323,79781,444565,25817884,75307,377,25149000,45643465,1850823,3338,31364300,37,25587,12,24,44,11765651157,15,2735.10,164.10,2899.20,85.07,1041.90,1066.68,784.15,884.27,1291.07
2452323,79781,444565,25817884,75307,377,25149000,45643465,1850823,3338,31364300,37,25587,12,24,44,11761105703,15,2735.10,164.10,2899.20,85.07,1041.90,1066.68,784.15,884.27,1291.07
2452323,48187,444565,8908277,1705300,6676,1860499,20056905,334545,6509,8291344,53,25598,3,25,42,11406233458,23,76.13,6.85,82.98,99.61,93.84,46.43,23.46,6.24,200.30
2452323,69233,444565,32528812,1087826,2040,16778207,34231456,729295,2952,4110656,19,29604,14,21,60,12077780556,7,57.89,3.47,61.36,92.66,311.36,45.73,2.79,9.37,407.49
2452323,79781,444565,25817884,75307,377,25149000,45643465,1850823,3338,31364300,37,25587,12,24,44,11752014795,15,2735.10,164.10,2899.20,85.07,1041.90,1066.68,784.15,884.27,1291.07
2452323,34277,444565,34165875,1321532,3142,13672399,44442327,1585766,2404,4006595,39,25479,15,13,69,12068420622,13,47.58,2.85,50.43,29.96,299.13,16.17,26.38,5.03,331.94
2452323,69233,444565,32528812,1087826,2040,16778207,34231456,729295,2952,4110656,19,29604,14,21,60,12082326010,7,57.89,3.47,61.36,92.66,311.36,45.73,2.79,9.37,407.49
2452323,64187,444565,59532274,1329218,3315,9594659,48692546,590235,1504,17634373,49,28592,20,9,43,10748530788,1,0.84,0.05,0.89,38.52,1.10,0.18,0.27,0.39,39.67
2452323,63609,444565,76263053,51209,2918,15734274,97913715,1504900,1405,15138710,27,29598,19,24,54,11857229525,75,3187.50,95.62,3283.12,76.63,1237.50,2836.87,63.11,287.52,1409.75
2452323,52670,444565,37482676,1478167,5658,3485949,12800669,35345,4041,38873984,33,25539,19,5,33,10724485007,55,1366.75,54.67,1421.42,5.96,576.40,710.71,6.56,649.48,637.03
2452323,30019,444565,94658141,710463,4032,28437601,10874917,1642001,6029,39190057,57,30012,14,22,25,11923989626,43,583.51,52.51,636.02,81.50,508.69,315.09,21.47,246.95,642.70
2452323,76483,444565,2042178,533276,6774,5580272,32055637,1270440,6429,12787218,23,25602,12,1,10,10672559567,3,38.31,2.68,40.99,66.49,118.47,30.64,0.07,7.60,187.64
2452323,34277,444565,34165875,1321532,3142,13672399,44442327,1585766,2404,4006595,39,25479,15,13,69,12077511530,13,47.58,2.85,50.43,29.96,299.13,16.17,26.38,5.03,331.94
2452323,30019,444565,94658141,710463,4032,28437601,10874917,1642001,6029,39190057,57,30012,14,22,25,11914898718,43,583.51,52.51,636.02,81.50,508.69,315.09,21.47,246.95,642.70
2452323,53697,444565,86392710,721713,1116,38559366,54033514,879949,1498,26981800,15,25920,7,6,45,10667808345,4,63.24,0.00,63.24,32.53,79.04,12.64,8.60,42.00,111.57
2452323,30019,444565,94658141,710463,4032,28437601,10874917,1642001,6029,39190057,57,30012,14,22,25,11910353264,43,583.51,52.51,636.02,81.50,508.69,315.09,21.47,246.95,642.70
2452323,72046,444565,79750308,1124959,4763,33438614,74075231,458157,5103,44434096,29,26421,8,21,14,11773658036,21,1598.31,15.98,1614.29,16.79,647.43,751.20,177.89,669.22,680.20
2452323,58738,444565,7521966,1494390,1567,37601191,89562789,847894,5514,7759934,33,26500,14,24,9,11680793984,14,1320.06,0.00,1320.06,51.17,756.70,792.03,448.82,79.21,807.87
2452323,74774,444565,50428864,272942,4573,7197804,88578392,1185595,3551,16625154,5,28811,2,15,31,11226203183,21,403.41,12.10,415.51,38.44,491.19,88.75,69.22,245.44,541.73
2452323,34277,444565,34165875,1321532,3142,13672399,44442327,1585766,2404,4006595,39,25479,15,13,69,12072966076,13,47.58,2.85,50.43,29.96,299.13,16.17,26.38,5.03,331.94
2452323,61633,444565,6532778,232250,6569,37650488,44367956,1638422,4303,44238537,17,28338,13,17,73,10973152657,1,2.13,0.10,2.23,42.21,2.20,1.74,0.01,0.38,44.51
2452323,64187,444565,59532274,1329218,3315,9594659,48692546,590235,1504,17634373,49,28592,20,9,43,10743985334,1,0.84,0.05,0.89,38.52,1.10,0.18,0.27,0.39,39.67
2452323,74774,444565,50428864,272942,4573,7197804,88578392,1185595,3551,16625154,5,28811,2,15,31,11221657729,21,403.41,12.10,415.51,38.44,491.19,88.75,69.22,245.44,541.73
2452323,54119,444565,53825452,1273626,553,29702327,83416784,722490,799,43340708,13,25852,15,24,28,11026361483,11,418.55,33.48,452.03,62.66,302.72,0.00,179.97,238.58,398.86
2452323,35783,444565,50522876,373132,541,20219597,69377973,1544559,264,44822369,59,26294,18,23,60,11131557362,19,418.95,12.56,431.51,37.67,399.00,129.87,69.37,219.71,449.23
2452323,75793,444565,53127230,1499505,580,37722808,56042681,1577259,3977,9428295,37,25997,9,27,35,10982595748,22,4536.40,181.45,4717.85,66.73,1279.52,3220.84,539.37,776.19,1527.70
2452323,46409,444565,58198131,529661,5638,45793168,14259629,208813,1263,24422960,24,33712,4,4,1,12773075340,5,35.90,0.71,36.61,50.22,127.70,29.79,0.12,5.99,178.63
2452323,79781,444565,25817884,75307,377,25149000,45643465,1850823,3338,31364300,37,25587,12,24,44,11756560249,15,2735.10,164.10,2899.20,85.07,1041.90,1066.68,784.15,884.27,1291.07
2452323,54119,444565,53825452,1273626,553,29702327,83416784,722490,799,43340708,13,25852,15,24,28,11021816029,11,418.55,33.48,452.03,62.66,302.72,0.00,179.97,238.58,398.86
2452323,48187,444565,8908277,1705300,6676,1860499,20056905,334545,6509,8291344,53,25598,3,25,42,11401688004,23,76.13,6.85,82.98,99.61,93.84,46.43,23.46,6.24,200.30
2452323,61633,444565,6532778,232250,6569,37650488,44367956,1638422,4303,44238537,17,28338,13,17,73,10964061749,1,2.13,0.10,2.23,42.21,2.20,1.74,0.01,0.38,44.51
2452323,63609,444565,76263053,51209,2918,15734274,97913715,1504900,1405,15138710,27,29598,19,24,54,11870865887,75,3187.50,95.62,3283.12,76.63,1237.50,2836.87,63.11,287.52,1409.75
2452323,61633,444565,6532778,232250,6569,37650488,44367956,1638422,4303,44238537,17,28338,13,17,73,10968607203,1,2.13,0.10,2.23,42.21,2.20,1.74,0.01,0.38,44.51
2452323,34277,444565,34165875,1321532,3142,13672399,44442327,1585766,2404,4006595,39,25479,15,13,69,12082056984,13,47.58,2.85,50.43,29.96,299.13,16.17,26.38,5.03,331.94
2452323,46409,444565,58198131,529661,5638,45793168,14259629,208813,1263,24422960,24,33712,4,4,1,12777620794,5,35.90,0.71,36.61,50.22,127.70,29.79,0.12,5.99,178.63
2452323,63609,444565,76263053,51209,2918,15734274,97913715,1504900,1405,15138710,27,29598,19,24,54,11861774979,75,3187.50,95.62,3283.12,76.63,1237.50,2836.87,63.11,287.52,1409.75
2452323,69233,444565,32528812,1087826,2040,16778207,34231456,729295,2952,4110656,19,29604,14,21,60,12068689648,7,57.89,3.47,61.36,92.66,311.36,45.73,2.79,9.37,407.49
2452323,74774,444565,50428864,272942,4573,7197804,88578392,1185595,3551,16625154,5,28811,2,15,31,11217112275,21,403.41,12.10,415.51,38.44,491.19,88.75,69.22,245.44,541.73
2452323,45824,444565,12905357,732099,3194,12937136,47861475,1270920,6232,9637097,9,26072,6,1,66,10715922245,7,691.18,27.64,718.82,71.94,96.39,311.03,30.41,349.74,195.97
2452323,72046,444565,79750308,1124959,4763,33438614,74075231,458157,5103,44434096,29,26421,8,21,14,11778203490,21,1598.31,15.98,1614.29,16.79,647.43,751.20,177.89,669.22,680.20
2452323,35783,444565,50522876,373132,541,20219597,69377973,1544559,264,44822369,59,26294,18,23,60,11127011908,19,418.95,12.56,431.51,37.67,399.00,129.87,69.37,219.71,449.23
2452323,75793,444565,53127230,1499505,580,37722808,56042681,1577259,3977,9428295,37,25997,9,27,35,10978050294,22,4536.40,181.45,4717.85,66.73,1279.52,3220.84,539.37,776.19,1527.70
2452323,63609,444565,76263053,51209,2918,15734274,97913715,1504900,1405,15138710,27,29598,19,24,54,11866320433,75,3187.50,95.62,3283.12,76.63,1237.50,2836.87,63.11,287.52,1409.75
2452323,69233,444565,32528812,1087826,2040,16778207,34231456,729295,2952,4110656,19,29604,14,21,60,12073235102,7,57.89,3.47,61.36,92.66,311.36,45.73,2.79,9.37,407.49
2452323,48187,444565,8908277,1705300,6676,1860499,20056905,334545,6509,8291344,53,25598,3,25,42,11410778912,23,76.13,6.85,82.98,99.61,93.84,46.43,23.46,6.24,200.30
2452323,34953,444567,71949438,192152,819,19377133,78940035,714381,6819,18586457,23,28261,4,22,28,10981819419,11,108.79,5.43,114.22,50.31,166.87,32.63,51.78,24.38,222.61
2452323,75463,444567,24618577,649242,6307,30364972,17387072,1885683,286,38710889,59,26295,11,14,57,10936068935,17,77.52,2.32,79.84,41.97,23.63,62.79,13.40,1.33,67.92
2452323,36786,444567,32311699,1238096,6093,49629290,17273764,314909,1742,10724928,29,25752,20,13,74,12312996639,4,252.28,17.65,269.93,32.64,69.36,234.62,11.65,6.01,119.65
2452323,77821,444567,35829225,1382973,5968,38449763,90172154,731575,6807,27517239,41,25846,2,4,68,10512826315,68,3222.52,290.02,3512.54,81.92,2222.24,2513.56,616.79,92.17,2594.18
2452323,22108,444567,68854833,1761449,6818,21676634,24670310,638911,6588,15618712,59,29990,10,7,44,12188034596,10,683.40,27.33,710.73,43.11,414.50,266.52,179.25,237.63,484.94
2452323,56133,444567,2422167,308515,463,6619611,65429232,671436,2519,35386402,1,25725,11,27,70,10688457600,13,598.00,53.82,651.82,54.48,89.18,574.08,16.98,6.94,197.48
2452323,1525,444567,16628882,293545,6561,41406424,21080464,1673664,2361,3437011,35,25440,15,25,27,10537492154,16,310.08,21.70,331.78,43.65,45.76,195.35,102.10,12.63,111.11
2452323,12797,444567,30761029,873186,543,32934300,32578058,1665525,3061,16539797,43,26248,18,14,30,10516920601,30,3733.50,149.34,3882.84,79.60,1141.80,1941.42,1612.87,179.21,1370.74
2452323,26918,444567,31312507,71394,3528,23192815,37247728,1167386,6196,35321359,41,25743,8,11,49,11100899371,1,8.99,0.00,8.99,63.75,3.59,7.73,1.09,0.17,67.34
2452323,34953,444567,71949438,192152,819,19377133,78940035,714381,6819,18586457,23,28261,4,22,28,10977273965,11,108.79,5.43,114.22,50.31,166.87,32.63,51.78,24.38,222.61
2452323,67728,444567,28074747,1417518,5442,20942966,1732242,243673,3659,34925692,53,26507,17,10,41,11633296385,36,2947.68,117.90,3065.58,54.95,411.12,2033.89,667.06,246.73,583.97
2452323,60026,444567,61215891,586471,1051,23969678,20888935,1776896,5582,1044221,29,25880,19,18,54,10733472386,31,582.80,23.31,606.11,4.74,319.61,518.69,59.62,4.49,347.66
2452323,2546,444567,6182773,1342150,5527,31580457,4204504,509697,4432,8282014,9,27797,13,15,27,10568024902,16,46.72,0.46,47.18,25.18,88.96,42.04,2.19,2.49,114.60
2452323,35561,444567,93321530,1527971,3659,22693300,60666254,1287257,6519,24535828,9,25376,1,30,57,10432943923,5,1.60,0.12,1.72,75.84,57.85,0.78,0.35,0.47,133.81
2452323,74385,444567,19228451,1033216,6428,16823193,11715373,1005326,5103,22753680,15,25650,11,28,15,11350171988,6,415.02,0.00,415.02,65.31,125.88,33.20,290.18,91.64,191.19
2452323,67728,444567,28074747,1417518,5442,20942966,1732242,243673,3659,34925692,53,26507,17,10,41,11637841839,36,2947.68,117.90,3065.58,54.95,411.12,2033.89,667.06,246.73,583.97
2452323,36786,444567,32311699,1238096,6093,49629290,17273764,314909,1742,10724928,29,25752,20,13,74,12326633001,4,252.28,17.65,269.93,32.64,69.36,234.62,11.65,6.01,119.65
2452323,36786,444567,32311699,1238096,6093,49629290,17273764,314909,1742,10724928,29,25752,20,13,74,12317542093,4,252.28,17.65,269.93,32.64,69.36,234.62,11.65,6.01,119.65
2452323,22108,444567,68854833,1761449,6818,21676634,24670310,638911,6588,15618712,59,29990,10,7,44,12183489142,10,683.40,27.33,710.73,43.11,414.50,266.52,179.25,237.63,484.94
2452323,34196,444567,20569329,290290,6804,18830518,9552819,1781186,4029,19871225,35,25740,14,20,43,10643466037,12,861.12,34.44,895.56,20.73,266.52,335.83,105.05,420.24,321.69
2452323,22108,444567,68854833,1761449,6818,21676634,24670310,638911,6588,15618712,59,29990,10,7,44,12178943688,10,683.40,27.33,710.73,43.11,414.50,266.52,179.25,237.63,484.94
2452323,26918,444567,31312507,71394,3528,23192815,37247728,1167386,6196,35321359,41,25743,8,11,49,11109990279,1,8.99,0.00,8.99,63.75,3.59,7.73,1.09,0.17,67.34
2452323,75463,444567,24618577,649242,6307,30364972,17387072,1885683,286,38710889,59,26295,11,14,57,10931523481,17,77.52,2.32,79.84,41.97,23.63,62.79,13.40,1.33,67.92
2452323,22108,444567,68854833,1761449,6818,21676634,24670310,638911,6588,15618712,59,29990,10,7,44,12174398234,10,683.40,27.33,710.73,43.11,414.50,266.52,179.25,237.63,484.94
2452323,26918,444567,31312507,71394,3528,23192815,37247728,1167386,6196,35321359,41,25743,8,11,49,11105444825,1,8.99,0.00,8.99,63.75,3.59,7.73,1.09,0.17,67.34
2452323,36786,444567,32311699,1238096,6093,49629290,17273764,314909,1742,10724928,29,25752,20,13,74,12322087547,4,252.28,17.65,269.93,32.64,69.36,234.62,11.65,6.01,119.65
2452323,74385,444567,19228451,1033216,6428,16823193,11715373,1005326,5103,22753680,15,25650,11,28,15,11345626534,6,415.02,0.00,415.02,65.31,125.88,33.20,290.18,91.64,191.19
2452323,59710,444569,73122852,272748,5491,30868187,58237297,2731,2912,44756340,27,26167,10,8,36,10902711416,34,1977.44,177.96,2155.40,53.96,1575.22,929.39,775.55,272.50,1807.14
2452323,32519,444569,65801108,590798,488,12773025,55660738,1369862,383,8607704,43,25794,20,4,15,11710067460,9,177.75,14.22,191.97,71.89,14.13,5.33,87.93,84.49,100.24
2452323,34834,444569,39910477,1196908,4939,38778123,82390333,795831,742,16123606,21,27754,12,3,67,10597578045,14,82.04,0.82,82.86,15.38,200.62,27.07,45.62,9.35,216.82
2452323,19463,444569,14206613,529629,4645,21130061,215962,534407,928,26122649,47,26748,19,10,26,12013648340,55,4248.75,169.95,4418.70,74.37,193.05,2421.78,1735.62,91.35,437.37
2452323,38614,444569,67101270,1200034,1198,28699162,68290752,764005,4108,37750258,43,25599,1,24,14,11698914770,30,773.10,7.73,780.83,13.23,279.30,355.62,70.97,346.51,300.26
2452323,60580,444569,10109479,1462969,906,37764796,10109479,1462969,5859,37764796,39,26769,2,1,70,12626901803,27,2017.98,20.17,2038.15,76.87,471.69,1412.58,417.72,187.68,568.73
2452323,68035,444569,28442151,647633,3068,41658503,95737674,1510104,1453,47049249,29,29588,16,22,66,12060010650,22,821.70,0.00,821.70,74.24,72.38,65.73,657.69,98.28,146.62
2452323,47481,444569,26367378,300042,5506,35072123,81955083,219849,4445,26967441,51,25504,2,21,27,11370766969,64,2001.92,180.17,2182.09,45.38,4277.76,1020.97,500.28,480.67,4503.31
2452323,33289,444569,22010798,1711684,4123,18405809,47989409,60451,4840,19650029,55,28090,3,12,71,10684711304,4,14.88,0.00,14.88,30.92,34.76,5.80,7.35,1.73,65.68
2452323,32519,444569,65801108,590798,488,12773025,55660738,1369862,383,8607704,43,25794,20,4,15,11714612914,9,177.75,14.22,191.97,71.89,14.13,5.33,87.93,84.49,100.24
2452323,82469,444569,71768633,1671104,328,43146799,4722514,933838,181,49820477,53,29859,19,22,20,11930783047,94,2780.52,55.61,2836.13,36.30,3369.90,2530.27,240.24,10.01,3461.81
2452323,19463,444569,14206613,529629,4645,21130061,215962,534407,928,26122649,47,26748,19,10,26,12009102886,55,4248.75,169.95,4418.70,74.37,193.05,2421.78,1735.62,91.35,437.37
2452323,19463,444569,14206613,529629,4645,21130061,215962,534407,928,26122649,47,26748,19,10,26,12004557432,55,4248.75,169.95,4418.70,74.37,193.05,2421.78,1735.62,91.35,437.37
2452323,78778,444569,49422903,1666865,3980,5823142,73974655,651671,238,4821605,35,26017,13,10,62,10878245611,4,87.84,6.14,93.98,32.93,58.56,52.70,0.35,34.79,97.63
2452323,68035,444569,28442151,647633,3068,41658503,95737674,1510104,1453,47049249,29,29588,16,22,66,12050919742,22,821.70,0.00,821.70,74.24,72.38,65.73,657.69,98.28,146.62
2452323,78778,444569,49422903,1666865,3980,5823142,73974655,651671,238,4821605,35,26017,13,10,62,10873700157,4,87.84,6.14,93.98,32.93,58.56,52.70,0.35,34.79,97.63
2452323,68035,444569,28442151,647633,3068,41658503,95737674,1510104,1453,47049249,29,29588,16,22,66,12055465196,22,821.70,0.00,821.70,74.24,72.38,65.73,657.69,98.28,146.62
2452323,57299,444569,34880224,842333,7195,873304,79664257,1654138,684,19669630,37,30476,8,4,60,12421914988,8,1523.44,60.93,1584.37,66.44,37.60,807.42,687.37,28.65,164.97
2452323,43873,444569,16869550,706918,6239,20921560,29170298,1079142,6765,39445235,51,25656,11,1,69,12119835396,22,945.34,0.00,945.34,3.13,549.34,56.72,515.39,373.23,552.47
2452323,57299,444569,34880224,842333,7195,873304,79664257,1654138,684,19669630,37,30476,8,4,60,12426460442,8,1523.44,60.93,1584.37,66.44,37.60,807.42,687.37,28.65,164.97
2452323,38614,444569,67101270,1200034,1198,28699162,68290752,764005,4108,37750258,43,25599,1,24,14,11694369316,30,773.10,7.73,780.83,13.23,279.30,355.62,70.97,346.51,300.26
2452323,82469,444569,71768633,1671104,328,43146799,4722514,933838,181,49820477,53,29859,19,22,20,11935328501,94,2780.52,55.61,2836.13,36.30,3369.90,2530.27,240.24,10.01,3461.81
2452323,60580,444569,10109479,1462969,906,37764796,10109479,1462969,5859,37764796,39,26769,2,1,70,12640538165,27,2017.98,20.17,2038.15,76.87,471.69,1412.58,417.72,187.68,568.73
2452323,70724,444569,16058062,922642,4822,11636955,8440394,531333,5500,15028467,15,26725,8,25,52,12551907311,23,2360.26,0.00,2360.26,81.16,152.26,2218.64,93.46,48.16,233.42
2452323,18951,444569,27663319,1557699,6832,47153212,19020620,1231704,2487,21129270,29,25486,12,25,38,10709613783,28,2117.36,127.04,2244.40,53.48,1337.28,1355.11,335.39,426.86,1517.80
2452323,32519,444569,65801108,590798,488,12773025,55660738,1369862,383,8607704,43,25794,20,4,15,11705522006,9,177.75,14.22,191.97,71.89,14.13,5.33,87.93,84.49,100.24
2452323,57299,444569,34880224,842333,7195,873304,79664257,1654138,684,19669630,37,30476,8,4,60,12417369534,8,1523.44,60.93,1584.37,66.44,37.60,807.42,687.37,28.65,164.97
2452323,60580,444569,10109479,1462969,906,37764796,10109479,1462969,5859,37764796,39,26769,2,1,70,12631447257,27,2017.98,20.17,2038.15,76.87,471.69,1412.58,417.72,187.68,568.73
2452323,59710,444569,73122852,272748,5491,30868187,58237297,2731,2912,44756340,27,26167,10,8,36,10893620508,34,1977.44,177.96,2155.40,53.96,1575.22,929.39,775.55,272.50,1807.14
2452323,48681,444569,13461762,1630016,7070,24500124,47389758,838790,3465,16780140,13,25491,18,3,46,10551160305,3,166.47,6.65,173.12,82.13,4.62,56.59,57.13,52.75,93.40
2452323,19463,444569,14206613,529629,4645,21130061,215962,534407,928,26122649,47,26748,19,10,26,12000011978,55,4248.75,169.95,4418.70,74.37,193.05,2421.78,1735.62,91.35,437.37
2452323,70724,444569,16058062,922642,4822,11636955,8440394,531333,5500,15028467,15,26725,8,25,52,12547361857,23,2360.26,0.00,2360.26,81.16,152.26,2218.64,93.46,48.16,233.42
2452323,68035,444569,28442151,647633,3068,41658503,95737674,1510104,1453,47049249,29,29588,16,22,66,12064556104,22,821.70,0.00,821.70,74.24,72.38,65.73,657.69,98.28,146.62
